GAME_ID,Date,Season,Team,Opp,Home,W,FGM,FGA,FG3M,FG3A,FTM,FTA,TOV,PTS,ORB,DRB,era
0021800113,2018-11-01,2018-19,PHI,LAC,1,1,44,93,13,27,21,28,16,122,10,33,mid
0021800116,2018-11-01,2018-19,POR,NOP,1,1,44,87,18,35,26,31,14,132,8,38,mid
0021800114,2018-11-01,2018-19,SAC,ATL,0,1,53,98,14,35,26,32,14,146,10,36,mid
0021800111,2018-11-01,2018-19,OKC,CHA,0,1,41,96,8,37,21,29,10,111,14,35,mid
0021800111,2018-11-01,2018-19,CHA,OKC,1,0,38,93,11,41,20,22,18,107,11,40,mid
0021800120,2018-11-02,2018-19,CHI,IND,1,0,42,89,13,31,8,9,14,105,11,32,mid
0021800121,2018-11-02,2018-19,DAL,NYK,1,0,40,81,11,29,15,24,19,106,11,29,mid
0021800124,2018-11-02,2018-19,GSW,MIN,1,1,43,88,13,34,17,22,16,116,12,49,mid
0021800118,2018-11-02,2018-19,HOU,BKN,0,1,41,83,15,39,22,32,9,119,11,30,mid
0021800117,2018-11-02,2018-19,LAC,ORL,0,1,41,86,13,26,25,33,14,120,10,40,mid
0021800124,2018-11-02,2018-19,MIN,GSW,0,0,38,101,13,45,10,14,5,99,8,31,mid
0021800118,2018-11-02,2018-19,BKN,HOU,1,0,42,85,15,34,12,20,12,111,9,29,mid
0021800121,2018-11-02,2018-19,NYK,DAL,0,1,46,84,7,29,19,26,12,118,10,30,mid
0021800117,2018-11-02,2018-19,ORL,LAC,1,0,40,90,4,17,11,19,10,95,8,32,mid
0021800120,2018-11-02,2018-19,IND,CHI,0,1,40,85,7,26,20,22,11,107,9,33,mid
0021800123,2018-11-02,2018-19,PHX,TOR,1,0,40,91,8,26,10,18,16,98,12,37,mid
0021800119,2018-11-02,2018-19,OKC,WAS,0,1,49,86,15,32,21,26,13,134,7,31,mid
0021800123,2018-11-02,2018-19,TOR,PHX,0,1,41,81,12,33,13,21,14,107,6,33,mid
0021800122,2018-11-02,2018-19,UTA,MEM,1,0,36,77,14,36,14,25,14,100,10,29,mid
0021800122,2018-11-02,2018-19,MEM,UTA,0,1,38,75,13,26,21,34,11,110,9,30,mid
0021800119,2018-11-02,2018-19,WAS,OKC,1,0,44,86,9,30,14,18,19,111,6,24,mid
0021800128,2018-11-03,2018-19,ATL,MIA,1,1,46,88,13,32,18,23,18,123,8,29,mid
0021800127,2018-11-03,2018-19,BOS,IND,0,0,38,88,19,46,6,9,14,101,10,35,mid
0021800126,2018-11-03,2018-19,CLE,CHA,0,0,35,81,10,26,14,15,15,94,3,23,mid
0021800130,2018-11-03,2018-19,NOP,SAS,0,0,36,77,6,21,17,30,16,95,6,42,mid
0021800129,2018-11-03,2018-19,CHI,HOU,1,0,28,71,6,23,26,27,19,88,4,33,mid
0021800131,2018-11-03,2018-19,DEN,UTA,1,1,41,83,9,28,12,19,17,103,8,40,mid
0021800129,2018-11-03,2018-19,HOU,CHI,0,1,35,83,13,42,13,20,19,96,10,35,mid
0021800132,2018-11-03,2018-19,LAL,POR,0,1,45,86,8,21,16,25,20,114,9,41,mid
0021800128,2018-11-03,2018-19,MIA,ATL,0,0,41,85,16,40,20,26,18,118,13,28,mid
0021800127,2018-11-03,2018-19,IND,BOS,1,1,36,86,11,32,19,25,13,102,8,37,mid
0021800125,2018-11-03,2018-19,PHI,DET,1,1,28,69,9,29,44,51,18,109,3,42,mid
0021800132,2018-11-03,2018-19,POR,LAL,1,0,44,104,6,35,16,22,14,110,16,34,mid
0021800130,2018-11-03,2018-19,SAS,NOP,1,1,45,96,8,23,11,14,9,109,8,35,mid
0021800131,2018-11-03,2018-19,UTA,DEN,0,0,33,81,6,31,16,24,13,88,10,30,mid
0021800125,2018-11-03,2018-19,DET,PHI,0,0,33,83,5,30,28,41,17,99,7,37,mid
